
e108, 
e108, gathered_things  gathered  together_things 
e109, 
e10a, 
e10b, 
e10b, through  pass 
e10c, 
e10d, 
e10e, 
e10f, 
e110, 
e110, over  above 
e111, 
e112, 
e113, 
e113, on_top_of  on 
e114, 
e115, 
e116, 
e117, 
e118, 
e119, 
e11a, 
e11b, 
e11c, 
e11d, 
e11e, 
e11f, 
e120, 
e121, 
e121, rest (Matt 11:28) lie_down  sleep 
e122, 
e122, mattress  bed 
e123, 
e124, 
e124, can (Gen 4:13) ability  power 
e125, 
e125, they  them 
e126, 
e126, together_people  gathered_people 
e127, 
e128, 
e128, multitude  crowd 
e129, 
e12a, 
e12b, 
e12c, 
e12c, scribe (Acts 2:4) author  writer 
e12d, 
e12d, servant  deacon 
e12e, 
e12f, 
e130, 
e130, righteous_person (Matt 13:43) godly  saint 
e131, 
e132, 
e133, 
e133, sower  farmer 
e134, 
e135, 
e136, 
e137, 
e137, leader  lead  manage 
e138, 
e139, 
e13a, 
e13b, 
e13c, 
e13d, 
e13e, 
e13f, 
e140, 
e141, 
e141, destruction  destroy  kill 
e142, 
e143, 
e144, 
e144, healer  doctor 
e145, 
e146, 
e147, 
e147, to_clothe  clothe 
e148, 
e148, cohort  army 
e149, 
e14a, 
e14a, amazing (Esth 1:1) amazed  great 
e14b, 
e14b, pride  boast  proud 
e14c, 
e14d, 
e14d, sea  ocean 
e14e, 
e14f, 
e150, 
e150, helper  attendant 
e151, 
e152, 
e152, hypocrite  deceiver 
e153, 
e153, ground  earth  land  space 
e154, 
e154, growth  grow  ripen 
e155, 
e156, 
e156, wilderness  desert 
e157, 
e158, 
e158, gentile (Matt 4:15) foreigner  sojourner 
e159, 
e15a, 
e15b, 
e15b, ground_soil  dirt  soil 
e15c, 
e15d, 
e15e, 
e15f, 
e15f, sun  day 
e160, (Exod 16:23)
e161, 
e162, 
e162, reveal (Matt 11:27) appear  show 
e163, 
e164, 
e165, (Matt 22:19)
e166, 
e166, me  I 
e167, 
e167, we  us 
e168, (Gen 46:16)
e169, (Gen 36:38)
e16a, 
e16a, when  time 
e16b, 
e16c, 
e16d, 
e16e, 
e16f, 
e16f, patience  longsuffering  patient 
e170, 
e171, 
e172, 
e173, 
e174, 
e175, 
e176, 
e176, relative  family 
e177, 
e177, adoption  adopt 
e178, 
e178, tomb  grave 
e179, 
e17a, 
e17b, 
e17b, dwell  abide 
e17c, 
e17c, not  no 
e17d, 
e17e, 
e17f, 
e17f, deception  deceive  false  lead_astray  lie (Acts 5:4)
e180, 
e181, 
e181, death  dead  die 
e182, 
e183, 
e183, temptation  tempt 
e184, 
e184, that  other 
e185, (Matt 20:31)
e185, silence  quiet (Matt 20:31)
e186, 
e186, whisper  secret 
e187, 
e188, 
e189, 
e18a, 
e18b, 
e18c, 
e18d, 
e18e, 
e18f, 
e18f, forgiveness  forgive 
e190, 
e190, useless  futile 
e191, 
e192, 
e193, 
e193, disobey  disobedience  rebellion  reject 
e194, 
e194, unbelief  doubt 
e195, 
e195, betrayal  betray 
e196, 
e196, courage  brave 
e197, 
e198, 
e198, much  many 
e199, 
e19a, 
e19b, 
e19b, small  few 
e19c, 
e19d, 
e19d, humility  humble 
e19e, 
e19e, warn  careful 
e19f, 
e1a0, (Gen 22:22)
e1a1, 
e1a2, 
e1a2, judgment  judge 
e1a3, 
e1a3, receive  gain 
e1a4, (Gen 35:18)
e1a5, (Gen 22:21)
e1a6, (Gen 25:30)
e1a7, (Gen 32:3)
e1a9, (Gen  36:41)
e1aa, (Gen 46:16)
e1ab, (Gen 36:21)
e1ac, (Gen  10:27)
e1ad, (Gen 25:4)
e1ae, (Gen 46:16)
e1af, (Gen 36:39)
e1b0, (Gen 22:22)
e1b1, (Gen 46:17)
e1b2, (1 Kgs 4:31)
e1b3, (Gen 38:1)
e1b4, (Gen 36:34)
e1b5, (Gen 17:18)
e1b6, (Gen 36:26)
e1b7, (Gen 4:20)
e1b8, (Gen 46:24)
e1b9, (Gen 46:10)
e1ba, (Gen 10:2)
e1bb, (Gen 36:5)
e1bc, (Gen 46:24)
e1bd, (Gen 10:25)
e1bf, (Gen 38:5)
e1c0, (Gen 10:19)
e1c1, (Gen 10:13)
e1c2, (Gen 10:22)
